href,id,contents,key,date,contents_order,hate,hate_categories,hate_degree,position1,position2
/bbs/Gossiping/M.1629058290.A.A79.html,pumacu, 高端低能，數據效力能不能先出再給國人打？,疫苗,118.161.176.112 08/16 06:23 ,19,1,,,,
/bbs/Gossiping/M.1629039210.A.7EC.html,godofdeath, 扣掉高端和人家送的還有多少？垃圾,疫苗,   111.249.73.5 08/16 21:01 ,344,1,,,,
/bbs/Gossiping/M.1629034891.A.673.html,g76224, 高端各種唱衰，聯亞歡天喜地，媒體真噁心,疫苗,   106.1.118.78 08/15 23:13 ,172,1,,,,
/bbs/Gossiping/M.1629034891.A.673.html,ecnecsinimer, 因為聯亞本來就比較慢...推文又失智了,疫苗,  101.9.232.177 08/15 23:38 ,186,1,,,,
/bbs/Gossiping/M.1629034891.A.673.html,jorway666, 支持高端仔混打聯亞,疫苗,   101.137.8.61 08/16 00:08 ,191,1,,,,
/bbs/Gossiping/M.1629034891.A.673.html,NeoLife, 聯亞沒做三期一樣去死了幹你娘,疫苗,165.225.110.215 08/16 08:53 ,233,1,,,,
/bbs/Gossiping/M.1629012953.A.990.html,after1, 不會學高端嗎??直接給韭菜打啊,疫苗, 220.137.139.42 08/15 16:16 ,77,1,,,,
/bbs/Gossiping/M.1628997592.A.08F.html,lazybr, 疫苗進來太多會沒人打垃圾高端,疫苗,  180.217.29.44 08/15 14:12 ,108,1,,,,
/bbs/Gossiping/M.1628992808.A.360.html,sustainer123, 高端戰隊吹高端打AZ/莫德那高端那麼神 高端戰隊幹嘛打AZ?,疫苗, 223.137.134.94 08/15 10:08 ,16,1,,,,
/bbs/Gossiping/M.1628989576.A.580.html,hoaliy, 除了權貴以外，其他滾去打高端謝謝,疫苗, 101.136.161.12 08/15 09:07 ,1,1,,,,
/bbs/Gossiping/M.1628989576.A.580.html,Jameshunter, 低端打高端 成就新高端,疫苗,   1.164.197.26 08/15 09:11 ,4,1,,,,
/bbs/Gossiping/M.1628988256.A.821.html,kcclasaki, 笑死 之前噴高端 現在？ 連屎都要爭 難怪被看雖小,疫苗,  180.217.69.11 08/15 08:50 ,12,1,,,,
/bbs/Gossiping/M.1628988256.A.821.html,monar, 高端量產ing 韭菜稍安勿躁,疫苗,   1.34.233.213 08/15 09:40 ,69,1,,,,
/bbs/Gossiping/M.1628988256.A.821.html,TheBeast, 人生低端 打高端,疫苗,  97.99.251.144 08/15 09:58 ,78,1,,,,
/bbs/Gossiping/M.1628988256.A.821.html,DL815, 誰他媽想打高端,疫苗,111.249.139.120 08/15 10:11 ,82,1,,,,
/bbs/Gossiping/M.1628987170.A.93F.html,awaken, 我蟑螂們絕對支持你們打高端,疫苗, 114.137.148.79 08/15 09:57 ,15,1,,,,
/bbs/Gossiping/M.1628960388.A.FB0.html,qqq87112, 高官先打 賤民乖乖打高端,疫苗, 114.136.25.133 08/15 01:03 ,9,1,,,,
/bbs/Gossiping/M.1628958787.A.608.html,marktak, 對 咱們俎國科興特好喝,疫苗, 36.230.202.123 08/15 00:38 ,12,1,,,,
/bbs/Gossiping/M.1628956542.A.F16.html,pigofwind, 又是個打了AZ的高端仔,疫苗, 123.193.86.232 08/15 00:19 ,6,1,,,,
/bbs/Gossiping/M.1628946673.A.EFE.html,rustic5566, 新北不把我政黑高端仔放在眼裡?,疫苗,  61.231.121.64 08/14 21:13 ,7,1,,,,
/bbs/Gossiping/M.1628939997.A.0FF.html,GaussQQ, 我智商六十 我打高端,疫苗, 111.249.67.148 08/14 19:21 ,1,1,,,,
/bbs/Gossiping/M.1628939002.A.6F1.html,chouvincent, 笨 不會打高端嗎 宇宙最強欸,疫苗,   1.200.106.63 08/14 19:28 ,83,1,,,,
/bbs/Gossiping/M.1628939002.A.6F1.html,soyghcg, 歐美疫苗早被戳破牛皮了從來就沒有防感染這回事 只有防重症笑科興的只有吱障覺青,疫苗,  111.255.9.224 08/14 20:31 ,120,1,,,,
/bbs/Gossiping/M.1628932087.A.582.html,exrana, 讓低端體會高端疫苗的fu不好嗎,疫苗,125.231.147.243 08/14 17:08 ,7,1,,,,
/bbs/Gossiping/M.1628927906.A.53C.html,uhbygv45, 哇，可以預約高端了，誰智障誰去,疫苗,  36.231.100.33 08/14 19:32 ,10,1,,,,
/bbs/Gossiping/M.1628922381.A.37F.html,NaouZ, bnt 神話破滅，還執意買這種拉機疫苗嗎？,疫苗,  36.228.57.168 08/14 14:27 ,5,1,,,,
/bbs/Gossiping/M.1628922381.A.37F.html,hope951, AZ英國拿下口罩實測超他媽有用的,疫苗,  118.163.64.79 08/14 15:07 ,35,1,,,,
/bbs/Gossiping/M.1628920346.A.381.html,angel902037, 按高端仔邏輯，中國疫苗你可以拒打中美貿易戰，誰執政倒楣都台灣啦,疫苗,  1.164.111.203 08/14 14:00 ,16,1,,,,
/bbs/Gossiping/M.1628920346.A.381.html,kbten, 還有人韭菜當得很高興呢！呵呵高端韭菜仔，自己選擇自己承擔，加油吧,疫苗, 111.254.56.116 08/14 23:17 ,439,1,,,,
/bbs/Gossiping/M.1628918117.A.E4A.html,shwkz, 同性戀 酒駕 不死刑 萊豬 高端 你投得下去?,疫苗,150.117.205.233 08/14 13:27 ,104,1,,,,
/bbs/Gossiping/M.1628918117.A.E4A.html,godygol, 覺青世代，高端招待,疫苗,  101.10.22.179 08/14 14:59 ,475,1,,,,
/bbs/Gossiping/M.1628918117.A.E4A.html,dc871512, 菸糞乖乖去打高端呀，明年在哭著說出不了國,疫苗,  42.72.167.175 08/15 05:47 ,893,1,,,,
/bbs/Gossiping/M.1628917414.A.D02.html,ptt80357, 反觀低端打高端,疫苗,   27.52.72.220 08/14 13:28 ,124,1,,,,
/bbs/Gossiping/M.1628917414.A.D02.html,jimmich19, 反觀低端鬼島打高端,疫苗,220.142.211.213 08/14 13:30 ,127,1,,,,
/bbs/Gossiping/M.1628917414.A.D02.html,cocabell, 幫高端省下三期經費跟股價高飛就是獎勵你各位賤民不要太不滿,疫苗,   1.200.251.17 08/14 14:52 ,227,1,,,,
/bbs/Gossiping/M.1628917414.A.D02.html,aimlikenoob, 你奮勇打高端都沒獎勵 韭菜啊,疫苗,  101.12.37.104 08/14 18:58 ,340,1,,,,
/bbs/Gossiping/M.1628904249.A.CD6.html,highyes, 菜母豬是被逼著買的  他本想全民高端的,疫苗, 123.194.160.34 08/14 09:25 ,3,1,,,,
/bbs/Gossiping/M.1628904249.A.CD6.html,banana0111, 高端貨有夠多 國際疫苗都垃圾啦,疫苗,  36.239.112.97 08/14 10:14 ,117,1,,,,
/bbs/Gossiping/M.1628904249.A.CD6.html,ha99, 只會催高端，不會催國際疫苗，可笑的菜政府，爛爆,疫苗, 218.35.191.113 08/14 10:37 ,163,1,,,,
/bbs/Gossiping/M.1628904249.A.CD6.html,boogieman, 催貨有啥批用 歐盟還告AZ 結果被法院認證AZ來不及交貨有理 少無知了馬的整個八卦版都被失智僵屍佔據,疫苗,  111.71.19.223 08/14 19:34 ,326,1,,,,
/bbs/Gossiping/M.1628873512.A.09A.html,chshsnail, 韭菜乖乖打高端幫人家做免費三期不要癡心妄想BNT了,疫苗, 223.141.48.205 08/14 00:54 ,2,1,,,,
/bbs/Gossiping/M.1628857116.A.527.html,ted886tw, 越南人不當韭菜台灣韭菜搶打沒認證高端,疫苗,  111.71.75.231 08/14 00:19 ,41,1,,,,
/bbs/Gossiping/M.1628855319.A.72C.html,siwinee, 當然要好好愛台灣，支持國慘高端可憐哪！的國軍兄弟,疫苗,  123.50.63.199 08/14 00:09 ,17,1,,,,
/bbs/Gossiping/M.1628846113.A.FE5.html,chouvincent, 打高端 智障,疫苗,    1.200.99.40 08/13 17:29 ,45,1,,,,
/bbs/Gossiping/M.1628846113.A.FE5.html,jianjian222, 幹你呢 打你老母的高端,疫苗,    39.11.33.87 08/13 18:03 ,92,1,,,,
/bbs/Gossiping/M.1628846113.A.FE5.html,qk3380888, 低端請打高端,疫苗,  101.10.92.117 08/13 19:03 ,121,1,,,,
/bbs/Gossiping/M.1628843753.A.94D.html,alamabarry, 一堆高端仔氣瘋,疫苗,   61.61.77.190 08/13 17:00 ,118,1,,,,
/bbs/Gossiping/M.1628843753.A.94D.html,waldo870, 那些官員都沒推高端觀光的眼光養一群廢物連抄都不會，高端市場需求很大阿,疫苗,  1.200.246.103 08/13 18:52 ,273,1,,,,
/bbs/Gossiping/M.1628841620.A.88A.html,keny868, 只剩高端時才說主力是年輕人， 幹你媽的!!然後偷偷幫二類特權高官打莫德納， 有夠無恥,疫苗, 111.243.40.220 08/14 15:27 ,80,1,,,,
/bbs/Gossiping/M.1628840658.A.C51.html,SPAEK, 大家都滿身韭菜味啦不過再來有高端 你去打就有了啊,疫苗,   1.162.148.32 08/13 15:52 ,10,1,,,,
/bbs/Gossiping/M.1628840658.A.C51.html,ooto, 如果不是1-10類，最終還是要當高端仔，何不早點打,疫苗,   114.38.47.98 08/13 16:59 ,18,1,,,,
/bbs/Gossiping/M.1628833855.A.8E8.html,AsahiDRY, 不要再提nvax 就是美國炒作的垃圾哪有高端強== 別再來蹭高端,疫苗,111.241.163.252 08/13 13:57 ,18,1,,,,
/bbs/Gossiping/M.1628833855.A.8E8.html,laliga, 甲甲打一打也好，高端擊敗禍源甲,疫苗,118.169.150.143 08/13 13:59 ,24,1,,,,
/bbs/Gossiping/M.1628824927.A.B52.html,DIDIMIN, BNT 12-18 優先齁，其他年輕人吃屎,疫苗,  140.134.85.11 08/13 11:26 ,55,1,,,,
/bbs/Gossiping/M.1628824927.A.B52.html,jinsky, 4趴仔跟9.2好意思打AZ莫德納阿？那可是你們口中的乞丐疫苗欸,疫苗,    1.200.181.0 08/13 11:43 ,148,1,,,,
/bbs/Gossiping/M.1628824927.A.B52.html,Plants, 用高端細心灌溉你各位低端韭菜 還不感恩?,疫苗, 60.248.179.113 08/13 15:29 ,275,1,,,,
/bbs/Gossiping/M.1628814319.A.73F.html,windo, 先證明高端有有效保護力再去跟其他疫苗混打，不然高端就像混在資優班內的一坨屎,疫苗, 223.139.60.223 08/13 08:46 ,50,1,,,,
/bbs/Gossiping/M.1628814319.A.73F.html,Irelia56, 笑死 支持垃圾疫苗的怎都是打完AZ的？,疫苗,114.137.143.133 08/13 09:15 ,61,1,,,,
/bbs/Gossiping/M.1628812158.A.25D.html,Barcoz, 蟑螂來噓了，蟑螂最好全家都去打高端，不要出一張嘴,疫苗,   111.82.82.18 08/13 13:25 ,52,1,,,,
/bbs/Gossiping/M.1628810883.A.19B.html,soyghcg, WHO認證過的疫苗 哪像韭菜高端第二期都還沒做完就要全民公測看好了全世界 鬼島只示範一次什麼叫全民韭菜,疫苗, 111.255.233.71 08/13 08:28 ,57,1,,,,
/bbs/Gossiping/M.1628787349.A.40F.html,visviva, 默德那最難買有下單，bnt代工廠比較多沒下也一堆智障相信政府的口號以為買菜喔?四處揶揄  不知道自己才是被認知的,疫苗, 112.104.21.227 08/13 01:22 ,2,1,,,,
/bbs/Gossiping/M.1628779555.A.BDD.html,ayeae, 你不要質疑高端仔 這樣不健康,疫苗,    101.10.9.22 08/12 22:53 ,30,1,,,,
/bbs/Gossiping/M.1628779555.A.BDD.html,rustic5566, 就你高端仔沒有三期啊,疫苗,  61.231.121.64 08/12 22:54 ,32,1,,,,
/bbs/Gossiping/M.1628779555.A.BDD.html,spi0303, 哇操，蟑螂都不睡覺的嗎，智障才打高端，我打低端bnt就好,疫苗, 126.255.19.161 08/12 23:35 ,105,1,,,,
/bbs/Gossiping/M.1628779555.A.BDD.html,rustic5566, 蟑螂只會嘴 高端預約了沒 笑你不敢,疫苗,  61.231.121.64 08/12 23:57 ,123,1,,,,
/bbs/Gossiping/M.1628779555.A.BDD.html,zerowingtw, 狗官掛保證的高端，最讚,疫苗,114.136.253.163 08/13 07:38 ,167,1,,,,
/bbs/Gossiping/M.1628779555.A.BDD.html,maikurakiyu, 高端蟑螂粉在跳腳了 嘻嘻,疫苗,111.240.117.242 08/13 08:04 ,172,1,,,,
/bbs/Gossiping/M.1628770670.A.BB8.html,koreawargod, ======哈哈哈  高端仔==========,疫苗, 114.136.180.36 08/12 21:00 ,27,1,,,,
/bbs/Gossiping/M.1628770440.A.AC9.html,vespar, 想到之前還有網紅吹高端跟莫德納系出同門就覺得很好笑 這些覺青怎麼智商那麼低...,疫苗,  114.34.145.46 08/12 20:41 ,47,1,,,,
/bbs/Gossiping/M.1628769584.A.06F.html,abc801224, 很難理解嗎？誰知道高端這麼廢？,疫苗,  1.169.201.167 08/12 20:58 ,14,1,,,,
/bbs/Gossiping/M.1628768841.A.A3F.html,creart, 催高端是吧，噁心,疫苗,220.129.109.169 08/12 19:51 ,17,1,,,,
/bbs/Gossiping/M.1628768841.A.A3F.html,hsienmay, 幹 催高端良率18%？,疫苗,  150.117.51.93 08/12 19:52 ,19,1,,,,
/bbs/Gossiping/M.1628768841.A.A3F.html,sustainer123, 幹你娘 繼續給全民打高端,疫苗,223.136.209.182 08/12 20:04 ,32,1,,,,
/bbs/Gossiping/M.1628768046.A.4C9.html,jharden13, 林昶佐5/6以前就自費去接種AZ了那時候低能柯粉還跟陳佩琪一樣在那邊酸AZ 絕對不打AZ呢 無腦反政府的低能,疫苗,223.140.194.144 08/12 19:59 ,32,1,,,,
/bbs/Gossiping/M.1628766262.A.873.html,littlelinsyu, 高端不想花錢，結果韭菜搶著試,疫苗,  101.12.38.249 08/12 20:09 ,30,1,,,,
/bbs/Gossiping/M.1628763806.A.929.html,whiteadam, .高端狗爆,疫苗, 220.135.52.193 08/12 18:26 ,4,1,,,,
/bbs/Gossiping/M.1628762810.A.ED6.html,Kapenza, 連署個屁啊，去預約去打啊?講這種別人小孩死不完的幹話，咱們也來連署把這群垃圾丟去填海好不好啊?都先打了AZ，身體很誠實嘛哈哈哈,疫苗, 133.242.50.127 08/12 19:47 ,61,1,,,,
/bbs/Gossiping/M.1628755140.A.615.html,ttyyll03, 覺青快去打高端 這種可怕疫苗留給我,疫苗,    1.175.87.71 08/12 16:11 ,86,1,,,,
/bbs/Gossiping/M.1628755140.A.615.html,allenz78, EMA的報告，八卦政治腦是有多失智，會去聯想跟高端要上市有關？,疫苗,    124.6.31.41 08/12 16:22 ,146,1,,,,
/bbs/Gossiping/M.1628755140.A.615.html,CZH0830, 垃圾政府就繼續貶國外捧高端87,疫苗,    42.77.28.82 08/12 16:36 ,183,1,,,,
/bbs/Gossiping/M.1628755140.A.615.html,kuojames2580, 高端就是賤,疫苗,   1.162.100.16 08/12 16:50 ,217,1,,,,
/bbs/Gossiping/M.1628755140.A.615.html,RDG, 路透社報導也要扯到高端造神八卦真的一堆廢物,疫苗,114.137.139.110 08/12 17:00 ,241,1,,,,
/bbs/Gossiping/M.1628755140.A.615.html,huohuang0124, 這種有副作用的讓我來，蟑螂去打高端,疫苗,  223.140.26.22 08/12 17:28 ,303,1,,,,
/bbs/Gossiping/M.1628755140.A.615.html,linkmusic, 第一劑az 的狗官混打太危險了快把莫德納讓出來,疫苗,  122.116.98.90 08/12 17:36 ,322,1,,,,
/bbs/Gossiping/M.1628755140.A.615.html,math012, 沒關係，哥我已經2劑打完，你們這麼愛高端，我讓給你們這些台灣韭菜打,疫苗,223.140.223.192 08/12 20:40 ,435,1,,,,
/bbs/Gossiping/M.1628755140.A.615.html,spi0303, 高端就是垃圾，操你媽的,疫苗, 126.255.19.161 08/12 23:33 ,449,1,,,,
/bbs/Gossiping/M.1628752097.A.2D6.html,totomo168, 所以蟑螂到時洗買BNT打出問題政府沒辦法負責是？呀政府買來的AZ打死人了也沒負責嘛錯字：當時,疫苗, 61.220.222.229 08/12 15:18 ,8,1,,,,
/bbs/Gossiping/M.1628751687.A.FEC.html,littenVenus, 反正不會是呆灣賤民 賤民只配打高端,疫苗,   111.71.10.25 08/12 15:04 ,1,1,,,,
/bbs/Gossiping/M.1628750897.A.DC3.html,yan1979, 幹 垃圾政府 高端EUA也是不小心過的嗎,疫苗,  49.216.17.123 08/12 15:12 ,163,1,,,,
/bbs/Gossiping/M.1628749754.A.0BF.html,JSFS, 給這個智障政府玩到第六期都是高端了，沒卡?,疫苗,36.226.80.231 08/12 14:30 ,3,1,,,,
/bbs/Gossiping/M.1628748061.A.3AF.html,ganbastar, 然後蟑螂還會出來喊沒人黑聯亞,疫苗, 36.230.195.107 08/12 14:58 ,10,1,,,,
/bbs/Gossiping/M.1628747356.A.105.html,cohungogogo, 笨蛋去打高端,疫苗,    59.120.4.74 08/12 14:15 ,19,1,,,,
/bbs/Gossiping/M.1628746204.A.90A.html,kissa0924307, 問她是不是覺青 是的話請打高端,疫苗,  39.10.162.134 08/12 13:30 ,4,1,,,,
/bbs/Gossiping/M.1628743720.A.2BB.html,cisyong, 為了高端死多少人啊，八百多人的最後一次聚餐在母親節。蟑螂講話可以有點良心。,疫苗,  49.217.210.42 08/12 13:05 ,68,1,,,,
/bbs/Gossiping/M.1628743720.A.2BB.html,kanhyuu, 進一些疫苗讓權貴打、不妨礙到高端市場、還能讓蟑螂有本可以嘴，真是高招,疫苗, 114.46.178.143 08/12 15:02 ,110,1,,,,
/bbs/Gossiping/M.1628740375.A.66A.html,ssw0929, 低端仔有高端能打就要偷笑了,疫苗,  110.30.73.239 08/12 11:56 ,6,1,,,,
/bbs/Gossiping/M.1628739278.A.559.html,jma306, 人民在急   狗官還能玩把戲富必泰標籤那批BNT  新加坡已經拿去用了,疫苗,  114.26.101.42 08/12 11:52 ,44,1,,,,
/bbs/Gossiping/M.1628739278.A.559.html,newti, 正常公司都會去催貨啊 供應商不出也會有摧貨的mail 不然老闆早殺你頭 到現在還看不清楚就是為了護航高端的就繼續當低能兒吧,疫苗,   42.73.46.168 08/12 12:06 ,58,1,,,,
/bbs/Gossiping/M.1628737265.A.996.html,diiky, 推，就是要讓韭菜打高端,疫苗,  101.136.18.92 08/12 15:15 ,38,1,,,,
/bbs/Gossiping/M.1628736761.A.07A.html,yeng1217, 蟑螂說聯亞沒有台灣價值啦,疫苗,    42.72.42.10 08/12 10:56 ,10,1,,,,
/bbs/Gossiping/M.1628736634.A.18C.html,keepstudying, 原來疫苗不足就要接受科興???利益考量??智商不足吧,疫苗, 211.72.116.235 08/12 10:54 ,8,1,,,,
/bbs/Gossiping/M.1628734237.A.B10.html,meatbear, 韭菜高端命還是認了吧,疫苗, 172.103.239.52 08/12 10:15 ,56,1,,,,
/bbs/Gossiping/M.1628734237.A.B10.html,keny868, 莫怎麼可以這時候來解救那些高端仔,疫苗,  36.227.137.25 08/12 10:28 ,128,1,,,,
/bbs/Gossiping/M.1628734237.A.B10.html,herikocat, 就說乖乖打高端啦 賤民,疫苗,  61.216.178.94 08/12 10:43 ,157,1,,,,
/bbs/Gossiping/M.1628734237.A.B10.html,garcia, 65%韭菜醒了沒？高端好評預約中,疫苗,  36.234.217.82 08/12 11:06 ,208,1,,,,
/bbs/Gossiping/M.1628734237.A.B10.html,onetear, 幹 我的莫德納又沒有著落,疫苗,  111.71.90.116 08/12 11:40 ,239,1,,,,
/bbs/Gossiping/M.1628734237.A.B10.html,lianhua, 拜託美國爸爸 當乞丐也不要當智障高端仔,疫苗,  101.12.40.193 08/12 12:00 ,261,1,,,,
/bbs/Gossiping/M.1628734237.A.B10.html,umum29, 讚讚讚 韭菜要打高端啦,疫苗,  67.188.233.67 08/12 12:14 ,276,1,,,,
/bbs/Gossiping/M.1628734237.A.B10.html,lose116315, 被爸爸耍了  可憐那  這就是垃圾政府不買國際認可疫苗的後果  人家不施捨就只能打可撥高端,疫苗,   42.75.89.217 08/12 12:25 ,280,1,,,,
/bbs/Gossiping/M.1628733131.A.C5D.html,qqq87112, 垃圾不打高端啊,疫苗, 114.137.82.174 08/12 09:52 ,3,1,,,,
/bbs/Gossiping/M.1628733131.A.C5D.html,mutsutakato, 高端仔在推銷高端了嗎?,疫苗,  114.43.103.65 08/12 10:02 ,21,1,,,,
/bbs/Gossiping/M.1628732635.A.6B5.html,abobstar, 媽的，高端有按程序跑疫苗該有的流程嗎,疫苗,  60.249.227.34 08/12 10:03 ,142,1,,,,
/bbs/Gossiping/M.1628732635.A.6B5.html,Leoreo, 幹 2024誰政見成立高端偵查組我就投誰,疫苗, 114.24.113.161 08/12 10:06 ,152,1,,,,
/bbs/Gossiping/M.1628732635.A.6B5.html,aGooDie, 垃圾817還好意思噓歐，媽的！通通去給我打高端打好打滿！,疫苗, 110.54.193.188 08/12 12:41 ,391,1,,,,
/bbs/Gossiping/M.1628732604.A.399.html,Leoreo, 莫德納太可怕了 讓我們七八年級韭菜扛就好,疫苗, 114.24.113.161 08/12 09:46 ,15,1,,,,
/bbs/Gossiping/M.1628732604.A.399.html,skygray2, 祝蟑螂打了高端得顏面神經失調症,疫苗,  61.216.55.178 08/12 09:54 ,46,1,,,,
/bbs/Gossiping/M.1628732604.A.399.html,jokefunny, 給信徒看的報紙信徒乖乖被洗腦打高端吧我快笑死 真的把信徒當智障在洗腦,疫苗, 220.136.30.173 08/12 10:06 ,61,1,,,,
/bbs/Gossiping/M.1628732604.A.399.html,robertcamel, 媽的又在洗國外疫苗負面新聞要人打高端,疫苗,   111.83.2.146 08/12 12:51 ,159,1,,,,
/bbs/Gossiping/M.1628732604.A.399.html,Bapt, 講其他疫苗有多爛了。一起內宣起來。每天增加一堆人願意打高端。每天其他疫苗 都有問題會出現。,疫苗, 223.140.68.159 08/12 17:15 ,192,1,,,,
/bbs/Gossiping/M.1628732598.A.6C7.html,liker1412, 科興就是爛啊 這麼多國家證明給你看了,疫苗,  60.250.51.145 08/12 12:01 ,1,1,,,,
/bbs/Gossiping/M.1628730212.A.95B.html,qqq87112, 科興也知道要完成三期賣垃圾最少要達到最低標準不是商人手法,疫苗, 114.137.82.174 08/12 09:11 ,21,1,,,,
/bbs/Gossiping/M.1628730212.A.95B.html,Saynai, 可憐到跟廢物科興比,疫苗,   42.77.66.114 08/12 09:20 ,35,1,,,,
/bbs/Gossiping/M.1628730212.A.95B.html,time3Q, 事實上高端就是比科興爛(目前),疫苗, 114.25.146.198 08/12 09:45 ,56,1,,,,
/bbs/Gossiping/M.1628727911.A.EE7.html,dogdudu, bnt爛透了，不信?去粉專看看5~6月說了什麼,疫苗,118.169.199.148 08/12 08:37 ,12,1,,,,
/bbs/Gossiping/M.1628725285.A.84A.html,Leoreo, 感謝美國爸爸 不過韭菜還是高端命,疫苗, 220.129.49.117 08/12 07:42 ,4,1,,,,
/bbs/Gossiping/M.1628725285.A.84A.html,gremon131, 覺青拜託別改你們打高端好嗎,疫苗,   27.53.137.87 08/12 07:56 ,184,1,,,,
/bbs/Gossiping/M.1628725285.A.84A.html,yeng1217, COVAX沒背刺送科興來算很好啦只有蟑螂整,疫苗,    42.72.42.10 08/12 07:57 ,205,1,,,,
/bbs/Gossiping/M.1628725285.A.84A.html,wind200625, 簡單來說美國也覺得高端是廢物,疫苗, 223.141.91.213 08/12 07:58 ,227,1,,,,
/bbs/Gossiping/M.1628725285.A.84A.html,novashine, 結果他媽的最後高端沒人要打,疫苗,    101.10.8.78 08/12 08:03 ,275,1,,,,
/bbs/Gossiping/M.1628725285.A.84A.html,KuaKuaGi, 蟑螂乖乖打高端啊,疫苗,106.104.175.245 08/12 08:09 ,356,1,,,,
/bbs/Gossiping/M.1628725285.A.84A.html,a5178934, 高端仔爭氣點不打莫德納乖乖打你的高端,疫苗, 60.250.152.209 08/12 08:09 ,357,1,,,,
/bbs/Gossiping/M.1628725285.A.84A.html,mirac1e, 高端仔是在爽什麼 進口疫苗沒你的事,疫苗,    1.200.3.151 08/12 08:11 ,378,1,,,,
/bbs/Gossiping/M.1628725285.A.84A.html,mirac1e, 韭菜乖乖打高端很難嗎,疫苗,    1.200.3.151 08/12 08:12 ,380,1,,,,
/bbs/Gossiping/M.1628725285.A.84A.html,sharepart, 不要害高端跌停，蔡母豬不開薰,疫苗, 223.139.133.96 08/12 08:16 ,413,1,,,,
/bbs/Gossiping/M.1628725285.A.84A.html,ADS1, 高端仔要哭了,疫苗,  111.71.84.136 08/12 08:16 ,418,1,,,,
/bbs/Gossiping/M.1628725285.A.84A.html,yeng1217, 臭蟑螂捧高端又不打居心叵測,疫苗,    42.72.42.10 08/12 08:19 ,445,1,,,,
/bbs/Gossiping/M.1628725285.A.84A.html,lword, 高端仔不要佔名額啊,疫苗,  101.12.19.128 08/12 08:28 ,487,1,,,,
/bbs/Gossiping/M.1628725285.A.84A.html,lianhua, 高端仔悲憤ing,疫苗,  101.12.40.193 08/12 08:47 ,569,1,,,,
/bbs/Gossiping/M.1628725285.A.84A.html,lianhua, 寧願當乞丐也不要當高端韭菜,疫苗,  101.12.40.193 08/12 08:48 ,575,1,,,,
/bbs/Gossiping/M.1628725285.A.84A.html,bangjia, 克拉克大人的高端會變垃圾被扔掉？,疫苗,  36.224.114.55 08/12 08:53 ,588,1,,,,
/bbs/Gossiping/M.1628725285.A.84A.html,cloudfantasy, 滴能817打高端就行了,疫苗, 114.136.166.84 08/12 09:11 ,622,1,,,,
/bbs/Gossiping/M.1628725285.A.84A.html,rustic5566, 感謝美國爸爸 蟑螂滾去打高端關你屁事,疫苗,  61.231.121.64 08/12 09:21 ,644,1,,,,
/bbs/Gossiping/M.1628725285.A.84A.html,linsww, 走鐘：美國居心悱惻！這樣沒辦法讓韭菜做高端3期測試！,疫苗, 111.83.199.157 08/12 10:00 ,693,1,,,,
