index,href,id,contents,key,date,contents_order,hate,categories,degree,keyword,position,categories_2,categories_3,categories_4,categories_5
7402,/bbs/Gossiping/M.1632139060.A.A06.html,carsly,連吃屎哥都知道高端爛了,疫苗,   223.137.8.72 09/20 20:10 ,90,1,1,2,"高端,爛","[(7, 9), (9, 10)]",0,0,0,0
4098,/bbs/Gossiping/M.1630286216.A.1B1.html,tprktpps,垃圾狗官不敢打高端阿,bnt,   39.9.175.147 08/30 11:46 ,429,1,3,2,"垃圾狗官,打高端","[(0, 4), (10, 14)]",0,1,0,0
18055,/bbs/Gossiping/M.1627347211.A.F4C.html,Csir,你他媽自己打什麼不是高端就7414,高端, 220.135.36.202 07/27 08:56 ,15,1,5,2,"你他媽,7414","[(0, 3), (13, 17)]",0,0,0,1
564,/bbs/Gossiping/M.1630745112.A.F14.html,hw102050,拿高端黑AZ真缺德,AZ,  123.194.0.111 09/04 17:25 ,155,1,3,1,拿高端黑AZ真缺德,"[(0, 9)]",0,1,0,0
9828,/bbs/Gossiping/M.1627363560.A.DAD.html,biggest1983,還要勾az，要問幾次啦幹,疫苗, 220.141.15.215 07/27 13:27 ,4,1,5,2,幹,"[(11, 12)]",0,0,0,1
14983,/bbs/Gossiping/M.1626744586.A.197.html,evan000000,科興就是爛貨,科興,  27.52.165.219 07/20 11:06 ,41,1,1,2,"科興,爛貨","[(0, 2), (4, 6)]",0,0,0,0
11537,/bbs/Gossiping/M.1623939314.A.84D.html,KJC1004,mRNA破個屁啊輝瑞95%裝死沒看到？是有多想吹國慘,疫苗,     1.34.1.150 06/17 23:11 ,59,1,1,2,國慘,"[(24, 26)]",0,0,0,0
6706,/bbs/Gossiping/M.1621535156.A.49A.html,Misscat16868,沒有人是無辜的，全是垃圾不就是利益喬不攏，AZ來一部分、莫德納也會來一部分，BNT當然不是滋味，所以這些是為台灣好有台灣價值？所以是嘴秋才被染病還是說出實話？還是狂妄自大以為自己認為的才是全部？那麼你們認為的一切是什麼？所以我只相信我想相信的，因為人性是最不可期待這個世界也不會為你證明什麼,bnt, 05/21 04:22 ,33,1,5,1,全是垃圾,"[(8, 12)]",0,0,0,1
2166,/bbs/Gossiping/M.1624457929.A.D9E.html,airforceso,低能兒打AZ然後炒股？,AZ,  134.101.7.171 06/23 23:24 ,239,1,3,1,低能兒,"[(0, 3)]",0,1,0,0
3368,/bbs/Gossiping/M.1618305146.A.8BA.html,ykm80214,等著看這個拉機az疫苗過期,AZ, 04/14 00:43 ,329,1,1,1,拉機az,"[(0, 2), (12, 16), (22, 25)]",0,0,0,0
11325,/bbs/Gossiping/M.1624113165.A.243.html,jeromelai,蟑螂生氣了，沒人打高端,疫苗,   42.73.94.244 06/20 00:06 ,417,1,3,2,蟑螂,"[(0, 2)]",0,1,0,0
6898,/bbs/Gossiping/M.1628306803.A.374.html,t7556281,腦中只有國藥科興的人真的有病,嬌生,    42.77.55.53 08/07 11:38 ,34,1,3,2,"腦中只有國藥科興,有病","[(0, 8), (12, 14)]",0,1,0,0
14073,/bbs/Gossiping/M.1622112105.A.83A.html,klpp26549871,817快去打別跟我搶BNT輝瑞,疫苗,  118.165.44.17 05/27 20:34 ,132,1,3,3,817,"[(0, 3)]",0,1,0,0
8838,/bbs/Gossiping/M.1628730212.A.95B.html,qqq87112,科興也知道要完成三期賣垃圾最少要達到最低標準不是商人手法,疫苗, 114.137.82.174 08/12 09:11 ,21,1,1,1,賣垃圾,"[(10, 13)]",0,0,0,0
2801,/bbs/Gossiping/M.1622730889.A.D2D.html,peter821201,歐印高端跟想打國產疫苗的低能吧,AZ,111.250.176.164 06/04 01:56 ,481,1,3,2,低能,"[(12, 14)]",0,1,0,0
5798,/bbs/Gossiping/M.1623837650.A.115.html,sky1993,817記得去等高端bnt就交給我了,bnt,  114.137.5.170 06/16 18:27 ,219,1,3,3,"817,高端","[(0, 7)]",0,1,0,0
7600,/bbs/Gossiping/M.1631318181.A.B72.html,dbdudsorj,再說一次當初洗腦你AZ很爛的那群自己都去打AZ了你就被帶風向哈哈,疫苗, 114.43.168.108 09/11 08:25 ,128,1,1,2,AZ很爛,"[(9, 13)]",0,0,0,0
14583,/bbs/Gossiping/M.1621585606.A.654.html,gay7788,政府說莫德納要來啦，不一定要打國慘,疫苗,2021/5/21 16:28,2,1,1,2,國慘,"[(15, 17)]",0,0,0,0
11574,/bbs/Gossiping/M.1623876752.A.E80.html,TNT5566,台灣一堆歪嘴雞?見過世面又貪生怕死上個月嫌AZ還唯一指名BNT噁心死了,疫苗,     65.38.91.5 06/17 06:04 ,194,1,3,3,一堆歪嘴雞,"[(2, 7)]",0,1,0,0
17018,/bbs/Gossiping/M.1629884878.A.370.html,crasser,笑阿，笑那些無腦嘴高端副作用小的人.那些打高端掛掉的不就是因為“高端比較沒有副作用”才去打的嗎？？,高端,    49.216.5.59 08/25 18:48 ,13,1,3,2,無腦嘴高端,"[(6, 11)]",0,1,0,0
4769,/bbs/Gossiping/M.1628578600.A.6F9.html,Keigo0415,4拜託817趕快去打高端次等bnt讓給我,bnt,114.136.173.170 08/10 15:11 ,56,1,3,3,"817,去打高端次等bnt","[(0, 2), (8, 11)]",0,1,0,0
13356,/bbs/Gossiping/M.1622460909.A.172.html,deep5566,誰要打這些垃圾高端才是高等人打的,疫苗,223.139.179.132 05/31 19:51 ,274,1,1,1,垃圾高端,"[(5, 9)]",0,0,0,0
5628,/bbs/Gossiping/M.1624462958.A.676.html,adamacon,政府是高端戰士，為維護高端而戰,bnt,106.107.240.109 06/24 05:29 ,91,1,4,3,政府是高端戰士,"[(0, 3), (12, 17), (28, 34)]",0,0,1,0
9921,/bbs/Gossiping/M.1627187836.A.D71.html,theropod,被打臉嚕~~繼續帶風向阿推文~我知道某人有在群組裡面XDDDD副市長都說沒問題了，智障覺得有問題而且智障會扯到高端~~這一條龍模式,疫苗,  58.114.24.214 07/25 17:55 ,452,1,3,2,智障,"[(41, 43), (50, 52)]",0,1,0,0
6593,/bbs/Gossiping/M.1621781232.A.9CD.html,flaneurbk,不只BNT吧，其他疫苗也沒積極爭取啊，不過道理很簡單啊，如果大家都打國外疫苗打完了，那國慘疫苗要幹嘛?,bnt,   42.75.108.32 05/23 23:22 ,205,1,1,2,國慘疫苗,"[(43, 47)]",0,0,0,0
10685,/bbs/Gossiping/M.1625448868.A.A70.html,Dia149,這種進口疫苗給年輕人不愛就是浪費啦，年輕人乖乖去排高端,疫苗,   1.160.166.29 07/05 09:36 ,10,1,3,3,"年輕人,去排高端","[(7, 10), (18, 21), (23, 27)]",0,1,0,0
3149,/bbs/Gossiping/M.1621686741.A.A22.html,totomo168,BNT>>AZ>>>>>>>>國產等等解盲結果再說,AZ, 05/22 21:05 ,328,1,1,1,BNT>>AZ>>>>>>>>國產,"[(5, 10)]",0,0,0,0
656,/bbs/Gossiping/M.1630489938.A.D0D.html,AGATELINK,軍人不打高端，活該死好,AZ, 180.217.79.179 09/01 19:38 ,207,1,3,2,"軍人,活該死好","[(0, 2), (7, 11)]",0,1,0,0
5144,/bbs/Gossiping/M.1626311258.A.06B.html,Wimadison,以人命沒有意識形態重要啦！廢物政府！人家中國復興眼光好，有投資BNT，為什麼不能放中文名字？內容物根本就是德國製樓上po的巫婆公仔還都是中國製造欸,bnt,  101.9.138.133 07/15 09:26 ,10,1,4,2,廢物政府,"[(12, 16)]",0,0,1,0
1897,/bbs/Gossiping/M.1625921249.A.F77.html,asan0917,除了保護力不詳的半成品高端，其他疫苗都是能打就該打，在傳疫苗副作用叫大家別打的人真的是不只無知而且該死,AZ, 101.10.106.144 07/10 22:24 ,248,1,1,1,半成品高端,"[(8, 13)]",0,0,0,0
10132,/bbs/Gossiping/M.1626677509.A.E20.html,c6160605,柯買高端做第三劑蟑螂會不會崩潰,疫苗,   42.74.40.135 07/19 15:33 ,28,1,3,2,蟑螂,"[(8, 10)]",0,1,0,0
9429,/bbs/Gossiping/M.1628128985.A.60F.html,MoonByulE,強迫打高端，噁心政府,疫苗,111.250.252.174 08/05 10:03 ,1,1,4,3,噁心政府,"[(6, 10)]",0,0,1,0
16178,/bbs/Gossiping/M.1632297627.A.7E3.html,kashi29,高端戰士乖乖在國內當韭菜啦還想跑啊,高端,   1.34.215.110 09/22 16:25 ,738,1,3,3,"高端戰士,韭菜","[(0, 4), (10, 12)]",0,1,0,0
5615,/bbs/Gossiping/M.1624979759.A.635.html,ohiu,同步進行很難嗎人命重要還是高端重要垃圾CDC,bnt,  202.151.49.64 06/29 23:25 ,67,1,4,1,人命重要還是高端重要垃圾CDC,"[(0, 3), (6, 10), (11, 14)]",0,0,1,0
9871,/bbs/Gossiping/M.1627276302.A.029.html,camadoo,狗官滿手高端股票，疫苗怎麼可以進來,疫苗,   203.77.43.19 07/26 13:18 ,43,1,3,2,狗官,"[(0, 2)]",0,1,0,0
12651,/bbs/Gossiping/M.1622744062.A.F37.html,Tomince,國際疫苗不是給蟑螂的喔，乖乖打高端,疫苗,  180.217.24.16 06/04 02:49 ,118,1,3,2,"蟑螂,打高端","[(7, 9), (14, 17)]",0,1,0,0
3494,/bbs/Gossiping/M.1632388088.A.339.html,WuDhar,高端有什麼資格跟疫苗比啊智障,bnt,  180.177.58.11 09/23 17:50 ,157,1,1,1,"高端,智障","[(12, 16)]",0,0,0,0
6861,/bbs/Gossiping/M.1623150192.A.F13.html,kevinlook,-1有那麼多藥選我他媽幹嘛選高端跟國藥,國藥,  111.83.149.13 06/08 20:17 ,187,1,1,2,"我他媽,選高端跟國藥","[(8, 11), (13, 19)]",0,0,0,0
13504,/bbs/Gossiping/M.1622423533.A.573.html,sd09090,又不想花錢又要面子，只能積極爭取日本這批az再鳥也贏土產,疫苗,   112.78.75.81 05/31 09:15 ,7,1,1,3,az再鳥也贏土產,"[(20, 28)]",0,0,0,0
7304,/bbs/Gossiping/M.1632316905.A.4EE.html,hikaru77613,垃圾政府阿..沒做事要假裝有做事..就像豬油的輝瑞我們也買到了一樣,疫苗,    27.51.66.89 09/22 21:26 ,12,1,4,1,垃圾政府,"[(0, 4)]",0,0,1,0
5291,/bbs/Gossiping/M.1626047428.A.040.html,hjc73,邊嘴！817和蟑螂記得不可以打BNT，手臂留,bnt, 114.136.98.119 07/12 08:19 ,126,1,3,2,"817和蟑螂,打BNT","[(0, 4), (9, 12)]",0,1,0,0
17963,/bbs/Gossiping/M.1627698155.A.4A4.html,k123894,低能腦殘兒快去打高端，高端超好的,高端,   36.237.41.27 07/31 11:18 ,293,1,3,1,"低能腦殘,打高端","[(0, 4), (7, 10)]",0,1,0,0
1723,/bbs/Gossiping/M.1626282534.A.FCE.html,ikulan,AZ對老人風險低，國外都是老人打AZ，其他留給年輕人打，就台灣老人自私,AZ,   50.98.28.214 07/15 01:38 ,99,1,3,3,台灣老人自私,"[(29, 35)]",0,1,0,0
17464,/bbs/Gossiping/M.1629427411.A.94A.html,vincecarterx,會想打高端的都是智障建議遠離,高端,  114.34.84.249 08/20 10:55 ,25,1,3,2,智障,"[(8, 10)]",0,1,0,0
15999,/bbs/Gossiping/M.1623453439.A.B13.html,bruce2248,輝瑞都發聲明不負責台灣業務只剩柯韓糞還不肯下車,輝瑞,  114.24.73.230 06/12 09:15 ,321,1,3,2,柯韓糞,"[(15, 18)]",0,1,0,0
3549,/bbs/Gossiping/M.1632287053.A.A94.html,justin81828,幹你娘高端沒過三期你就敢買,bnt,  118.169.74.83 09/22 18:19 ,688,1,4,1,幹你娘高端,"[(3, 5), (8, 10)]",0,0,1,0
12698,/bbs/Gossiping/M.1622729860.A.984.html,freeclouds,高端疫苗蟑螂氣哭,疫苗,   1.200.96.200 06/03 22:21 ,74,1,3,2,高端疫苗蟑螂,"[(0, 6)]",0,1,0,0
6396,/bbs/Gossiping/M.1622277304.A.E15.html,derekdylu,國藥給4趴仔打,bnt, 220.137.80.244 05/29 18:03 ,1113,1,3,3,4趴仔,"[(3, 6)]",0,1,0,0
9616,/bbs/Gossiping/M.1627891960.A.C69.html,swearflycc,現在一大半的人沒打疫苗有死人嘛？如果高端是毒藥那就不要打啊很難?還是無腦?還政府強迫打高端咧,疫苗,  223.139.92.90 08/02 17:01 ,91,1,5,2,無腦,"[(34, 36)]",0,0,0,1
8322,/bbs/Gossiping/M.1629729595.A.A98.html,KaiManSo,柯利班鄙視高端也鄙視打高端的人，異教徒！,疫苗,    39.9.139.28 08/23 22:50 ,36,1,3,2,"柯利班,異教徒","[(0, 3), (16, 19)]",0,1,0,0
16676,/bbs/Gossiping/M.1630324645.A.EB5.html,bigpowerplay,林靜儀敢?是高端害的嗎垃圾政治醫生,高端,  1.200.105.215 08/30 20:41 ,192,1,5,1,垃圾政治醫生,"[(11, 17)]",0,0,0,1
6235,/bbs/Gossiping/M.1622350879.A.54C.html,zwxyzxxx,就硬改阿草菅人命的政府硬要檔BNT,bnt,118.160.10.26 05/30 13:05 ,24,1,4,3,"草菅人命,政府","[(4, 8), (9, 11)]",0,0,1,0
6893,/bbs/Gossiping/M.1632233128.A.1B2.html,santiago148,笑死怎麼有人這麼氣高端仔羨慕嗎,嬌生,  42.77.222.182 09/21 22:49 ,91,1,3,3,高端仔,"[(9, 12)]",0,1,0,0
2221,/bbs/Gossiping/M.1624177654.A.964.html,popo123456,低端國家才打axaz,AZ, 125.230.79.214 06/20 16:29 ,6,1,2,2,低端國家,"[(0, 4)]",1,0,0,0
14976,/bbs/Gossiping/M.1627012579.A.B37.html,f30607,科興WHO認證又好幾億人打過對比黑箱垃圾,科興,  39.12.100.255 07/23 12:18 ,75,1,1,1,"科興,黑箱垃圾","[(0, 2), (16, 20)]",0,0,0,0
375,/bbs/Gossiping/M.1631291410.A.101.html,groundhog328,AZ是窮國乞丐國對抗病毒的AK47,AZ, 180.217.15.144 09/11 01:02 ,73,1,1,1,AZ是窮國乞丐國對抗病毒的AK47,"[(0, 17)]",0,0,0,0
11786,/bbs/Gossiping/M.1623579396.A.A39.html,klises,有蟑螂最痛恨的科興國藥ㄏㄏ,疫苗,  118.169.33.24 06/13 19:20 ,620,1,3,2,蟑螂,"[(1, 3)]",0,1,0,0
11231,/bbs/Gossiping/M.1624124203.A.343.html,aquaunder,蟑螂請繼續支持高端，不要來搶莫德納,疫苗,    101.10.3.11 06/20 02:01 ,310,1,3,2,蟑螂,"[(0, 2)]",0,1,0,0
13107,/bbs/Gossiping/M.1622547784.A.398.html,giunrz,覺青：科興都8成國產大概9成9,疫苗, 125.224.58.238 06/01 20:02 ,57,1,3,3,覺青,"[(0, 2)]",0,1,0,0
9842,/bbs/Gossiping/M.1627356677.A.680.html,cloudfly183,不演囉高端坐穩台灣最爛疫苗？,疫苗,    111.71.63.8 07/27 12:32 ,344,1,1,2,台灣最爛疫苗,"[(7, 13)]",0,0,0,0
14928,/bbs/Gossiping/M.1628251496.A.10D.html,rustic5566,蟑螂之前還黑BNT咧現在咧滾出來啊,科興,61.231.100.194 08/06 20:11 ,51,1,3,2,蟑螂,"[(0, 2)]",0,1,0,0
37,/bbs/Gossiping/M.1632848225.A.970.html,likecheese,這麼愛莫德納不會自己飛去美國打喔臺灣鯛,AZ,  111.83.44.191 09/29 04:33 ,99,1,3,2,臺灣鯛,"[(16, 19)]",0,1,0,0
293,/bbs/Gossiping/M.1631452225.A.6F8.html,asdfqwer63,我目前只有高端和az可選，爛政府,AZ,   1.171.10.158 09/12 21:24 ,70,1,4,1,爛政府,"[(13, 16)]",0,0,1,0
10193,/bbs/Gossiping/M.1626668610.A.2CD.html,paul40807,之前在那邊AZ好危險我還很開心沒人打我先來現在沒希望了操,疫苗,    1.174.38.27 07/19 15:19 ,533,1,5,2,操,"[(27, 28)]",0,0,0,1
6805,/bbs/Gossiping/M.1629888122.A.5EA.html,Calderon,你們這些廢物蟑螂搞清楚，大部分不是反高端，黑國產，是反把人命當賭注的黑箱,國藥, 223.137.118.76 08/25 19:55 ,178,1,3,2,廢物蟑螂,"[(4, 8)]",0,1,0,0
9420,/bbs/Gossiping/M.1628144254.A.3FE.html,rexlin,你們家的聖騎士一直吹高端結果勒?,疫苗,  114.24.101.80 08/05 14:19 ,45,1,3,3,聖騎士,"[(4, 7)]",0,1,0,0
6254,/bbs/Gossiping/M.1622344726.A.623.html,zeroBB,我打bnt。台版科興給817去打。817記得以後出國前還要再挨一針喔嘻嘻,bnt, 150.116.218.50 05/30 11:35 ,262,1,1,3,台版科興,"[(6, 10)]",0,0,0,0
10468,/bbs/Gossiping/M.1625977114.A.851.html,visviva,雖然我覺得到最後那些垃圾會自己神轉彎說因為沒辦法選所以不得以只好打國際疫苗。高端自己的人都打國際疫苗了，噁心,疫苗, 112.104.20.215 07/11 13:21 ,822,1,3,1,"那些垃圾,噁心","[(8, 12), (52, 54)]",0,1,0,0
3201,/bbs/Gossiping/M.1621559262.A.A9E.html,littmann,好啊，AZ不打，國產又靠北，怎麼不去印度死一死,AZ, 05/22 09:50 ,310,1,3,2,"國產,靠北,不去印度死一死","[(0, 43)]",0,1,0,0
11021,/bbs/Gossiping/M.1624285592.A.25E.html,Lidier,國慘是高端，國產是聯亞...,疫苗,  114.32.69.235 06/21 22:34 ,93,1,1,2,國慘,"[(0, 2)]",0,0,0,0
13078,/bbs/Gossiping/M.1622551630.A.1C2.html,q12341234,只能說袂哄幹哩去中啦林北早打了嘴AZ搶AZ三條順三小啦,疫苗,  61.64.178.186 06/01 21:23 ,80,1,1,2,"袂哄幹哩,嘴AZ搶AZ,三小","[(3, 7), (15, 21), (24, 26)]",0,0,0,0
2549,/bbs/Gossiping/M.1623297156.A.803.html,help1268,各位韭菜們高端要來囉,AZ, 111.250.224.95 06/10 13:47 ,612,1,3,3,韭菜們高端,"[(2, 7)]",0,1,0,0
11073,/bbs/Gossiping/M.1624191519.A.8CA.html,baboosh,莫德納也是中國擋？大概就智障會信,疫苗, 218.161.20.243 06/20 20:23 ,18,1,3,2,智障會信,"[(12, 16)]",0,1,0,0
14808,/bbs/Gossiping/M.1618811297.A.125.html,BLINKPTT,把柯黑都送去打az疫苗,疫苗, 04/19 14:20 ,17,1,3,3,柯黑,"[(1, 3)]",0,1,0,0
13497,/bbs/Gossiping/M.1622424468.A.EA4.html,Saimmy,高端下來接你們了，蟑螂快上車啊,疫苗,   36.237.67.74 05/31 10:37 ,388,1,3,2,蟑螂,"[(9, 11)]",0,1,0,0
16932,/bbs/Gossiping/M.1629945821.A.993.html,LineageM,打高端的女人這我不要了,高端,223.137.208.190 08/26 10:57 ,157,1,3,3,"打高端,我不要","[(0, 3), (7, 10)]",0,1,0,0
3755,/bbs/Gossiping/M.1630989753.A.BC6.html,Deparic,垃圾走狗講的話能聽，你大概要去打高端,bnt, 36.229.115.165 09/07 13:08 ,43,1,3,1,"垃圾走狗,打高端","[(0, 2), (4, 6), (8, 10), (16, 17)]",0,1,0,0
12150,/bbs/Gossiping/M.1623293909.A.AD1.html,GDs,賤種們不打國產在那邊打啥AZ幹,疫苗,  123.194.42.24 06/10 11:24 ,176,1,3,1,賤種,"[(0, 2)]",0,1,0,0
13968,/bbs/Gossiping/M.1622184686.A.CC2.html,show282,有國際認證AZ給你們這些刁民打啊XD,疫苗,   42.76.66.196 05/28 14:58 ,25,1,3,2,刁民,"[(12, 14)]",0,1,0,0
7065,/bbs/Gossiping/M.1632996258.A.1B9.html,a00049g,高端仔還有印尼別怕,疫苗,  110.30.112.29 09/30 23:20 ,642,1,3,3,高端仔,"[(0, 3)]",0,1,0,0
16842,/bbs/Gossiping/M.1630047732.A.B40.html,endoutx,打高端安樂死,高端,  36.232.62.131 08/27 17:32 ,806,1,1,3,打高端安樂死,"[(0, 6)]",0,0,0,0
17241,/bbs/Gossiping/M.1629740355.A.A11.html,alex90236,總有腦殘會說，不打高端滾去打科興,高端,   1.162.167.23 08/24 08:16 ,224,1,3,2,腦殘,"[(2, 4)]",0,1,0,0
10680,/bbs/Gossiping/M.1625486449.A.649.html,zainc,高端當然留給高端的817韭菜打阿~,疫苗,  1.163.215.134 07/05 20:03 ,21,1,3,3,韭菜,"[(12, 14)]",0,1,0,0
4930,/bbs/Gossiping/M.1626868681.A.10E.html,zho71,阿你不用考慮學生第二劑喔？韭菜乖乖打高端拉,bnt,  1.171.127.149 07/21 20:16 ,59,1,3,3,"韭菜,打高端","[(2, 4), (6, 9)]",0,1,0,0
17014,/bbs/Gossiping/M.1629888817.A.309.html,aeqppole,柯韓粉不是要跑去牆國打科興跟國藥以表忠誠?,高端,111.254.177.157 08/25 18:57 ,9,1,2,3,柯韓粉,"[(0, 3)]",1,0,0,0
16341,/bbs/Gossiping/M.1631320743.A.997.html,romber,…從s那位能看得出，自願選高端的，腦袋真的都有些問題,高端,220.135.200.123 09/11 09:23 ,71,1,3,2,"選高端,腦袋,都有些問題","[(12, 15), (17, 19), (21, 26)]",0,1,0,0
568,/bbs/Gossiping/M.1630745112.A.F14.html,yeap193,AZ就莫名一直被台媒黑阿有夠低能,AZ, 223.136.93.150 09/04 18:39 ,193,1,3,2,"AZ就莫名一直被台媒黑,有夠低能","[(0, 11), (12, 16)]",0,1,0,0
1393,/bbs/Gossiping/M.1626848880.A.7C4.html,gn01693664,打高端你低端,AZ,  223.139.227.7 07/21 14:42 ,57,1,3,2,你低端,"[(3, 6)]",0,1,0,0
15970,/bbs/Gossiping/M.1623570734.A.A02.html,p23j8a4b9z,Bnt紅統疫苗總統怎麼可以打這支,輝瑞,111.246.164.158 06/13 15:53 ,3,1,1,3,Bnt紅統疫苗,"[(0, 7)]",0,0,0,0
17622,/bbs/Gossiping/M.1629081382.A.DC9.html,poi96300,單勾高端還不給打尼瑪的哩幹,高端, 49.213.159.216 08/16 10:37 ,6,1,5,1,"單勾高端,幹","[(0, 4), (12, 13)]",0,0,0,1
14546,/bbs/Gossiping/M.1621694664.A.FE2.html,airback76,覺青817打AZ國產，不要跟搶BNT皆大歡喜,疫苗,2021/5/22 22:47,15,1,3,3,覺青817,"[(0, 5)]",0,1,0,0
13314,/bbs/Gossiping/M.1622500087.A.A5D.html,rockman73,講的好像中央有說疫苗會負責一樣安安?你打高端死掉是你有病好嗎,疫苗, 36.224.170.210 06/01 07:58 ,293,1,5,2,你打高端死掉是你有病,"[(18, 28)]",0,0,0,1
6527,/bbs/Gossiping/M.1621953993.A.23B.html,lp1417,想要BNT嗎吃屎啦沒錢賺台灣人一起下去啦,bnt, 101.12.101.102 05/26 00:33 ,641,1,5,2,吃屎,"[(6, 8)]",0,0,0,1
15936,/bbs/Gossiping/M.1629726575.A.66E.html,AlHorford15,高端呢美畜瞧不起我們高端是不是??,輝瑞,  61.230.12.220 08/23 21:51 ,11,1,2,1,美畜,"[(3, 5)]",1,0,0,0
4626,/bbs/Gossiping/M.1629626846.A.DD1.html,ugliness,我的覺青朋友一堆都在酸郭董捐疫苗，搶預約高端,bnt, 125.224.59.192 08/22 19:09 ,100,1,3,1,"覺青朋友,搶預約高端","[(8, 10), (12, 15)]",0,1,0,0
8025,/bbs/Gossiping/M.1630205316.A.A1A.html,clydebbman,高端數據一直不出來再靠北三小,疫苗,114.26.150.190 08/29 10:58 ,81,1,5,2,靠北三小,"[(10, 14)]",0,0,0,1
1259,/bbs/Gossiping/M.1627398085.A.8A4.html,sd810305,不久前這裡罵它爛疫苗，現在AZ又變好香了?,AZ,    39.12.197.2 07/27 23:15 ,10,1,1,1,爛疫苗,"[(7, 10)]",0,0,0,0
6876,/bbs/Gossiping/M.1622523078.A.65E.html,lskqre456,蟑螂要帶成只有國產跟國藥？,國藥,114.136.132.103 06/01 13:14 ,158,1,3,2,蟑螂,"[(0, 2)]",0,1,0,0
3894,/bbs/Gossiping/M.1630480655.A.EA6.html,iwanowsky,供殺小高端都開放到20歲了第二類不混打？,bnt,  42.73.210.238 09/01 15:26 ,117,1,5,1,"供殺小高端,第二類","[(0, 4), (13, 15)]",0,0,0,1
17029,/bbs/Gossiping/M.1629884617.A.281.html,linbacon,低端人口打高端直上天國也是好事,高端,  27.242.37.222 08/25 18:22 ,219,1,3,2,低端人口打高端,"[(0, 7)]",0,1,0,0
6283,/bbs/Gossiping/M.1622316513.A.A18.html,mpacd74rsic,要出國的去搶莫德納啊美國真正天龍人疫苗想出國？展現你的社會地位人脈關係吧有本事的人自然打的到韭菜乖乖打國慘蹲台灣謝謝,bnt,  106.104.74.81 05/30 07:10 ,18,1,1,2,國慘,"[(51, 53)]",0,0,0,0
10179,/bbs/Gossiping/M.1626674904.A.65B.html,leeyeah,高端自己都不打的垃圾拿去餵韭菜剛好,疫苗,   101.10.5.130 07/19 15:02 ,979,1,1,1,"高端,垃圾","[(0, 2), (8, 10)]",0,0,0,0
10338,/bbs/Gossiping/M.1626228124.A.D63.html,Subliminal,我最想打莫德納，但政府無能啊,疫苗, 223.139.55.138 07/14 10:16 ,33,1,4,2,政府無能,"[(9, 13)]",0,0,1,0
16513,/bbs/Gossiping/M.1630721115.A.98B.html,novashine,找蟑螂高端業務到處推銷（雖然業務自己也打國外疫苗）,高端, 223.137.37.149 09/04 10:44 ,17,1,3,2,蟑螂高端業務,"[(1, 7)]",0,1,0,0
205,/bbs/Gossiping/M.1631834983.A.9A6.html,dan5120,AZ卡車都小貓在那邊吹,AZ,   42.74.32.124 09/17 07:34 ,14,1,3,3,"AZ,都小貓在那邊吹","[(0, 2), (4, 11)]",0,1,0,0
5076,/bbs/Gossiping/M.1626405719.A.B99.html,roywow,非BNT大部分也是乞討來的啊,bnt, 223.136.120.52 07/16 11:23 ,4,1,4,1,"BNT,乞討","[(0, 6)]",0,0,1,0
8923,/bbs/Gossiping/M.1628659201.A.71D.html,qwe870501,說高端是垃圾的都不要打！大家搶著打z,疫苗,  27.53.121.215 08/11 15:21 ,284,1,1,1,"高端,垃圾","[(1, 3), (4, 6)]",0,0,0,0
6478,/bbs/Gossiping/M.1622023122.A.45A.html,skycloudtw,？反正蟑螂智商只會跳針這句，對了，你美國阿爸拜登打的也是沒中國藥證的,bnt, 114.137.71.102 05/26 19:02 ,405,1,3,2,蟑螂,"[(3, 5)]",0,1,0,0
8788,/bbs/Gossiping/M.1628779555.A.BDD.html,rustic5566,蟑螂只會嘴高端預約了沒笑你不敢,疫苗,  61.231.121.64 08/12 23:57 ,123,1,3,2,蟑螂,"[(0, 2)]",0,1,0,0
11219,/bbs/Gossiping/M.1624124203.A.343.html,tuo9,台灣高官打莫德納，台灣賤民繼續打國產,疫苗, 123.194.61.182 06/20 01:47 ,147,1,3,2,"賤民,打國產","[(11, 13), (15, 18)]",0,1,0,0
3199,/bbs/Gossiping/M.1621559262.A.A9E.html,xhung,國產的沒有三期AZ副作用比較高還在狂推垃圾無良蟑螂,AZ, 05/21 12:56 ,277,1,3,1,"國產,垃圾無良蟑螂","[(0, 2), (10, 13), (18, 22)]",0,1,0,0
5339,/bbs/Gossiping/M.1626016462.A.D51.html,kazafso,不是說疫苗政治統戰817怕被統都打高端,bnt,  110.26.203.14 07/11 23:25 ,17,1,3,3,"政治統戰817,打高端","[(15, 19), (5, 8), (24, 27), (34, 38)]",0,1,0,0
