index,href,id,contents,key,date,contents_order,hate,categories,degree,keyword
3227,/bbs/Gossiping/M.1621428762.A.A7F.html,itwt,科興能算疫苗?,AZ, 05/19 21:24 ,153,1,1,1,"科興,算疫苗"
3228,/bbs/Gossiping/M.1621428762.A.A7F.html,wulaw5566,莫德納台灣生技就是吸金騙局，套多少波股市韭菜了,AZ, 05/19 23:50 ,220,1,5,3,韭菜
3229,/bbs/Gossiping/M.1621406811.A.C66.html,chen31502,覺青行行好不要打CHO施捨的AZ疫苗,AZ, 05/19 14:48 ,2,1,3,3,"覺青,施捨,AZ"
3230,/bbs/Gossiping/M.1621406811.A.C66.html,TMAC20916,嗯嗯你討厭的譚德塞還施捨給我們AZ喔嘻嘻糞青,AZ, 05/19 14:53 ,14,1,3,2,糞青
3231,/bbs/Gossiping/M.1621405598.A.6E4.html,kkiiccooo,有疫苗還要靠腰八卦覺青去打科興就好啦絕對不過期,AZ, 05/19 15:28 ,256,1,3,3,"靠腰八卦覺青,打科興"
3232,/bbs/Gossiping/M.1621400984.A.8F9.html,sunchen0201,你看今天AZ的爆文，能得出大家都說是垃圾，也不簡單,AZ, 05/19 13:11 ,13,1,1,1,垃圾
3233,/bbs/Gossiping/M.1621400984.A.8F9.html,yuyun0724,英國都打AZ，確實是有效的，怎麼樣都比科興那爛貨好,AZ, 05/19 13:12 ,17,1,1,2,"比科興,爛貨好"
3234,/bbs/Gossiping/M.1621400984.A.8F9.html,kevin8203,垃圾AZ只要得到這爛東西,AZ, 05/19 13:17 ,54,1,1,1,"垃圾AZ,爛東西"
3235,/bbs/Gossiping/M.1621399776.A.1B5.html,incandescent,你腦袋燒了才在希望別黑AZAZ越黑你才越有機會打不然順位倒數要等到什麼時候,AZ, 05/19 12:56 ,14,1,5,2,腦袋燒了
3236,/bbs/Gossiping/M.1621399394.A.0CE.html,XJY13,你去問習包子他打科興嗎那個垃圾八成打歐美的,AZ, 05/19 12:44 ,5,1,5,2,"習包子,打科興,垃圾"
3237,/bbs/Gossiping/M.1621399394.A.0CE.html,stoke4096,吹科興的可以下去了，當我們是智障？,AZ, 05/19 12:45 ,10,1,3,2,"科興,下去,智障"
3238,/bbs/Gossiping/M.1621399134.A.740.html,mudee,中國人自己不敢打科興一直推給別人打打死人有夠惡劣,AZ, 05/19 12:54 ,107,1,3,1,"中國,不敢打科興,打死人,惡劣"
3239,/bbs/Gossiping/M.1621398214.A.970.html,Leo4891,八卦版智障多就沒得打了AZ也能嫌,AZ,2021/5/19 12:26,19,1,3,2,"八卦版智障,AZ也能嫌"
3240,/bbs/Gossiping/M.1621398214.A.970.html,ILike58,不管哪家，科興絕對排除，幾年前大陸才一堆疫苗打死打殘,AZ, 05/19 12:27 ,29,1,1,3,"科興,打死打殘"
3241,/bbs/Gossiping/M.1621398214.A.970.html,fox39724,沒發現貶低AZ的，大都不排斥中國疫苗嗎,AZ, 05/19 12:37 ,62,1,1,1,"貶低AZ,排斥中國疫苗"
3242,/bbs/Gossiping/M.1621398214.A.970.html,meatbear,我一直貶低AZ我從來沒支持過中國疫苗,AZ,2021/5/19 12:38,64,1,1,1,貶低AZ
3243,/bbs/Gossiping/M.1621397285.A.4A1.html,BaRanKa,你們都別打都跟著87菜去打國產沒第三期的AZ留給我,AZ, 05/19 12:15 ,106,1,4,2,"87菜,打國產"
3244,/bbs/Gossiping/M.1621397285.A.4A1.html,omoi1988,柯粉5毛AZ爛疫苗,AZ, 05/19 12:18 ,142,1,1,2,柯粉5毛AZ爛疫苗
3245,/bbs/Gossiping/M.1621397285.A.4A1.html,linyap,科興是垃圾好嗎...,AZ, 05/19 12:35 ,227,1,1,1,"科興,垃圾"
3246,/bbs/Gossiping/M.1621397285.A.4A1.html,shadowfan,八卦：除了科興其他都垃圾,AZ, 05/19 12:40 ,246,1,1,1,科興其他都垃圾
3247,/bbs/Gossiping/M.1621397285.A.4A1.html,jeff23031,我只要科興，垃圾AZ來幹嘛？,AZ, 05/19 13:23 ,362,1,1,1,"科興,垃圾AZ"
3248,/bbs/Gossiping/M.1621396833.A.F46.html,mecheers,反疫苗仔不管，AZ超毒美國都不要，菜政府下台,AZ, 05/19 12:01 ,18,1,4,1,"反疫苗仔,AZ超毒"
3249,/bbs/Gossiping/M.1621396833.A.F46.html,Irenicus,垃圾AZ,AZ, 05/19 12:02 ,91,1,1,1,垃圾AZ
3250,/bbs/Gossiping/M.1621396833.A.F46.html,futureisours,不打AZ的，以為能自選其他疫苗嗎?權貴才能選好嗎,AZ, 05/19 12:03 ,140,1,3,3,"不打AZ,權貴"
3251,/bbs/Gossiping/M.1621396833.A.F46.html,Leo4891,就是有智障還在嫌AZ看你多會撐中標是你家的事笑死,AZ, 05/19 12:04 ,184,1,3,2,"智障,嫌AZ"
3252,/bbs/Gossiping/M.1621396833.A.F46.html,cocabell,AZ糞作,AZ, 05/19 12:05 ,218,1,1,1,AZ糞作
3253,/bbs/Gossiping/M.1621396833.A.F46.html,GrandpaM,反智三洨AZ就是有問題啊效果差BNT一截,AZ, 05/19 12:05 ,245,1,1,3,反智三洨
3254,/bbs/Gossiping/M.1621396833.A.F46.html,Szss,４％仔就別搶以後印度變種進來不要進來，為何沒給他打AZ,AZ, 05/19 12:06 ,266,1,3,3,４％仔
3255,/bbs/Gossiping/M.1621396833.A.F46.html,EBVirus,一群智障在說沒人打歐盟現在告AZ是因為出貨太慢太少,AZ, 05/19 12:07 ,307,1,3,2,一群智障
3256,/bbs/Gossiping/M.1621396833.A.F46.html,GrandpaM,AZ根本不用黑就是要血液不足副作用一堆的垃圾,AZ, 05/19 12:08 ,314,1,1,1,"AZ,不用黑,一堆的垃圾"
3257,/bbs/Gossiping/M.1621396833.A.F46.html,Leo4891,反正智障別來跟我搶AZ,AZ, 05/19 12:08 ,332,1,3,2,智障
3258,/bbs/Gossiping/M.1621396833.A.F46.html,tinnylhu,一堆垃圾還在拉風向不打AZ,AZ, 05/19 12:09 ,339,1,3,1,"一堆垃圾,不打AZ"
3259,/bbs/Gossiping/M.1621396833.A.F46.html,GrandpaM,沒差到時BNT進來後眼瞎智障拜託去打AZ別搶BNT,AZ, 05/19 12:09 ,344,1,3,2,"眼瞎智障,打AZ"
3260,/bbs/Gossiping/M.1621396833.A.F46.html,set852064,母豬蔡何時才要打AZ？,AZ, 05/19 12:09 ,345,1,4,2,"母豬蔡,打AZ"
3261,/bbs/Gossiping/M.1621396833.A.F46.html,boss88893,AZ疫苗超讚好嗎英國都解封了蟑螂不要帶風向國產,AZ, 05/19 12:22 ,523,1,3,2,"AZ,蟑螂"
3262,/bbs/Gossiping/M.1621396833.A.F46.html,boss88893,蟑螂故意要帶風向國產真噁心AZ英國都解封了,AZ, 05/19 12:22 ,529,1,3,2,"蟑螂,國產,噁心"
3263,/bbs/Gossiping/M.1621396833.A.F46.html,Szss,是沒看到４％的屎父滯台支立委都打AZ了嗎到底是哪個垃圾在黑AZ的,AZ, 05/19 12:25 ,562,1,3,1,"４％的屎父,垃圾,黑AZ"
3264,/bbs/Gossiping/M.1621396833.A.F46.html,boss88893,英國都要解封了AZ有效好嗎死蟑螂不要帶風向,AZ, 05/19 12:27 ,575,1,3,2,死蟑螂
3265,/bbs/Gossiping/M.1621396833.A.F46.html,Szss,美國爸爸跟英國的各有優缺點只是有垃圾專黑AZ而已,AZ, 05/19 12:29 ,583,1,3,1,垃圾專黑AZ
3266,/bbs/Gossiping/M.1621396833.A.F46.html,david9066011,紅蟑別來帶風向英國az打好打滿都要解封了,AZ, 05/19 12:31 ,607,1,3,2,紅蟑
3267,/bbs/Gossiping/M.1621396833.A.F46.html,srewq,那把AZ不可信的證據拿出來啊，垃圾,AZ, 05/19 12:35 ,633,1,5,1,"AZ,垃圾"
3268,/bbs/Gossiping/M.1621396833.A.F46.html,js52666,某族群：又是一批次級垃圾貨AZ給我祖國高質量科興！！,AZ, 05/19 12:41 ,677,1,1,1,次級垃圾
3269,/bbs/Gossiping/M.1621396833.A.F46.html,aikobe,總比打垃圾科興疫苗好，打了還會確診，垃圾就是垃圾,AZ, 05/19 12:43 ,690,1,1,1,"垃圾科興,垃圾就是垃圾"
3270,/bbs/Gossiping/M.1621396833.A.F46.html,Wtrmln0708,嘴AZ的理由一個比一個智障哈哈,AZ, 05/19 12:45 ,698,1,3,2,"嘴AZ,智障"
3271,/bbs/Gossiping/M.1621396833.A.F46.html,a09374567,40萬還az菜渣喂狗,AZ, 05/19 12:45 ,700,1,1,2,az菜渣喂狗
3272,/bbs/Gossiping/M.1621396833.A.F46.html,terminator3,歐洲都打AZ低X還在歐美不要,AZ, 05/19 12:46 ,704,1,3,2,打AZ低X
3273,/bbs/Gossiping/M.1621396833.A.F46.html,afjpwoejfgpe,還在反AZ的是多低能,AZ, 05/19 13:05 ,772,1,3,1,"反AZ的,低能"
3274,/bbs/Gossiping/M.1621396833.A.F46.html,rebai,黑AZ的智障本來就沒資格打反正我已經打了,AZ, 05/19 13:11 ,795,1,3,2,黑AZ的智障
3275,/bbs/Gossiping/M.1621396833.A.F46.html,ms893030,輪不到八卦嫌棄az的廢物打,AZ, 05/19 13:33 ,836,1,3,2,"八卦嫌棄az,廢物"
3276,/bbs/Gossiping/M.1621396833.A.F46.html,jeff23031,科興疫苗效果好，AZ屎一樣,AZ, 05/19 17:11 ,906,1,1,2,"科興,AZ屎"
3277,/bbs/Gossiping/M.1621395827.A.B33.html,firose,洗AZ就算了洗科興就真的腦袋科科,AZ, 05/19 12:36 ,21,1,3,1,"洗AZ,洗科興,腦袋"
3278,/bbs/Gossiping/M.1621395827.A.B33.html,aikobe,只有大陸科興打了還是會確診，真正的垃圾疫苗，又在騙.,AZ, 05/19 12:38 ,22,1,1,1,"大陸科興,確診,垃圾疫苗"
3279,/bbs/Gossiping/M.1621395827.A.B33.html,seemoon2000,AZ不是神是嫌AZ有問題才渾蛋,AZ, 05/19 13:05 ,25,1,3,2,"嫌AZ有問題,渾蛋"
3280,/bbs/Gossiping/M.1621334114.A.B27.html,Leo4891,AZ根本沒多差被一堆智障說成很爛似的,AZ,2021/5/18 18:38,11,1,3,2,"AZ,一堆智障,很爛似的"
3281,/bbs/Gossiping/M.1621334114.A.B27.html,ptt5566fan,AZ不是被柯韓糞洗的跟垃圾一樣,AZ, 05/18 18:57 ,71,1,3,2,"柯韓糞,垃圾"
3282,/bbs/Gossiping/M.1621334114.A.B27.html,window77,一個月前八卦：AZ狗官先打，現在八卦：疫苗都被狗官打完一個月前我在八卦說很多次台灣疫苗那麼少幹嘛狗官先打真的要打一線醫護都不夠打感謝八卦讓我有打到疫苗,AZ, 05/18 22:51 ,180,1,3,2,AZ狗官
3283,/bbs/Gossiping/M.1621334114.A.B27.html,doit3210,印度研究還真有人信，還是英國保證?，我OK，你全家都去打AZ便宜只是因為製程便宜好嗎，笑死，把窮人疫苗當成寶，當FDA吃素的啊,AZ, 05/19 16:03 ,196,1,2,1,窮人疫苗
3284,/bbs/Gossiping/M.1621330487.A.371.html,Ericz7000,理論上覺青不是應該會挺AZ嗎?,AZ, 05/18 17:36 ,5,1,3,3,"覺青,挺AZ"
3285,/bbs/Gossiping/M.1621330487.A.371.html,marunouchi,比中國垃圾科興好太多了,AZ, 05/18 17:39 ,16,1,1,1,中國垃圾科興
3286,/bbs/Gossiping/M.1621330487.A.371.html,Ericz7000,垃圾科興也拿來比XDD,AZ, 05/18 17:43 ,22,1,1,1,垃圾科興
3287,/bbs/Gossiping/M.1621330487.A.371.html,rasen9,反az就是測智商用的啊而且到底怎麼會以為有得選疫苗這,AZ, 05/18 17:52 ,31,1,3,1,"反az,測智商用"
3288,/bbs/Gossiping/M.1621330487.A.371.html,s6525480,趕快第一線AZ打一打爛的Moderna多留給愚民快去宣傳,AZ, 05/18 17:56 ,49,1,1,2,"AZ,爛的Moderna,愚民"
3289,/bbs/Gossiping/M.1621318866.A.9AB.html,s6525480,賀請多宣傳817一率歸隊打AZ不要同流合污跟其他網軍有心人士搶打BNTModerna,AZ, 05/18 14:26 ,11,1,3,3,"817,打AZ,其他網軍"
3290,/bbs/Gossiping/M.1621318866.A.9AB.html,pinkneku,打科興才是主流民意覺青發這篇是想大內宣?,AZ, 05/18 14:36 ,16,1,3,3,打科興
3291,/bbs/Gossiping/M.1621316790.A.207.html,Gwendaline,默德納和輝瑞副作用平均還比AZ嚴重我看到時候台灣鯛,AZ, 05/18 13:57 ,57,1,3,2,"比AZ嚴重,台灣鯛"
3292,/bbs/Gossiping/M.1621316790.A.207.html,KJC1004,智障霉題只報導副作用啊講的好像打AZ一定會產生血栓妓者真的是人類公敵建議大量撲殺一輪讓這些垃圾意識到自己的立場,AZ,2021/5/18 13:58,64,1,3,1,"智障霉題,血栓妓者真,垃圾"
3293,/bbs/Gossiping/M.1621305349.A.DB9.html,admost,你怎麼會有大陸疫苗可以跟AZ比的錯覺呀秒選AZ,AZ, 05/18 11:10 ,29,1,1,1,"大陸疫苗,秒選AZ"
3294,/bbs/Gossiping/M.1621296763.A.08C.html,time3Q,台灣的國際地位真的是低端國家群連撿剩的AZ都只能買30劑,AZ, 05/18 09:03 ,108,1,2,2,低端國家
3295,/bbs/Gossiping/M.1621296763.A.08C.html,kenichisun,美國要分享其他疫苗了，覺青快az打好打滿,AZ, 05/18 10:13 ,140,1,3,3,覺青
3296,/bbs/Gossiping/M.1621296763.A.08C.html,tgbkkk,腦殘們再嘴AZ也沒用，你們也沒得打,AZ, 05/18 11:44 ,175,1,3,2,腦殘們
3297,/bbs/Gossiping/M.1621261480.A.2DE.html,ilaru,中國買辦專門汙名化AZ疫苗?,AZ, 05/18 00:12 ,24,1,2,1,"中國,汙名化AZ"
3298,/bbs/Gossiping/M.1621229641.A.E3D.html,gay7788,會有蟑螂來嗆你AZ效用比其他的好尼耗子尾汁ㄅ,AZ,2021/5/17 13:35,1,1,3,2,蟑螂
3299,/bbs/Gossiping/M.1621149989.A.A28.html,forhorde5566,AZ吃屎喇,AZ, 05/16 15:27 ,9,1,1,1,AZ吃屎
3300,/bbs/Gossiping/M.1621149989.A.A28.html,hyuchi0202,負債肥菊都帶監察院團隊去插隊搶AZ了韭菜們還在等喔對了早就爆滿了韭菜還以為自己能打喔呵呵,AZ, 05/16 15:29 ,29,1,4,2,"負債肥菊,韭菜們"
3301,/bbs/Gossiping/M.1621149989.A.A28.html,NoteEdge,一堆水腦我打ＡＺ我妹打輝瑞他副作用比我嚴重疫苗在台推廣不彰這些智障鄉民都有責任,AZ, 05/16 15:33 ,41,1,3,2,"一堆水腦,智障鄉民"
3302,/bbs/Gossiping/M.1621141448.A.28F.html,gay7788,阿就只有AZ阿，覺青想打科興還打不到,AZ, 05/16 13:06 ,6,1,3,3,"只有AZ,覺青"
3303,/bbs/Gossiping/M.1621141448.A.28F.html,gogobar,智障才打AZ,AZ, 05/16 13:11 ,16,1,3,2,智障才打AZ
3304,/bbs/Gossiping/M.1621140050.A.341.html,eddisontw,寧可是事實還比較好連AZ都訂不到指揮中心吃大便啦幹,AZ, 05/16 12:42 ,11,1,4,1,"指揮中心吃大便,幹"
3305,/bbs/Gossiping/M.1621136773.A.D02.html,dark666,還在AZ廢物，英國打它確診都下降了，哪裡廢,AZ, 05/16 11:59 ,23,1,1,2,AZ廢物
3306,/bbs/Gossiping/M.1621136049.A.42A.html,mikeisme,英國打這多AZ是智障？,AZ, 05/16 11:44 ,21,1,2,2,"英國打,AZ,智障"
3307,/bbs/Gossiping/M.1621135636.A.BE2.html,szuwei0311,幹林北打az啦，台灣一堆背骨仔，你以為會拿到什麼好,AZ, 05/16 12:36 ,133,1,3,3,"幹林北打az,背骨仔"
3308,/bbs/Gossiping/M.1621135636.A.BE2.html,wmtsung,原來台灣只有AZ能打要怪不想打的醫護啊真他媽蟑螂邏輯,AZ, 05/16 12:38 ,135,1,3,2,他媽蟑螂邏輯
3309,/bbs/Gossiping/M.1621135423.A.A3C.html,mikeisme,呵呵好險我早打了AZ鬼島智商堪慮,AZ, 05/16 11:37 ,10,1,2,1,AZ鬼島智商堪慮
3310,/bbs/Gossiping/M.1621134932.A.2A6.html,toloveXD,垃圾政府買不到疫苗還在那邊裝逼說好的莫德納勒?,AZ, 05/16 12:21 ,25,1,4,1,垃圾政府
3311,/bbs/Gossiping/M.1621133713.A.F9E.html,chen31502,菸糞只能拿中國垃圾疫苗來護航AZ了,AZ, 05/16 10:57 ,7,1,3,2,"菸糞,垃圾疫苗"
3312,/bbs/Gossiping/M.1621133387.A.2AB.html,gju88888,蠢的是到這狀態還在說不該打AZ的人一點判讀能力都沒有,AZ, 05/16 10:57 ,34,1,3,1,"蠢,打AZ"
3313,/bbs/Gossiping/M.1621133387.A.2AB.html,greeniguana,日本輝瑞疫苗致死案例曾讓疫苗暫停打怎們沒看到這些政治賤畜嘴？少在那邊用政治立場凌駕醫療實證。事實上就是AZ疫苗在臨床以及真實世界實證已經證明有效安全。美國人自私不願意把本土疫苗放在Covax是事實，但是不用借此貶低願意把疫苗放在covax給全世界的AZ,AZ, 05/16 11:04 ,60,1,3,2,政治賤畜
3314,/bbs/Gossiping/M.1621132601.A.172.html,pokyhoyo,因為一直放出買到輝瑞莫德納消息導致人民挑食以為能吃更好的,AZ, 05/16 10:54 ,134,1,0,0,
3315,/bbs/Gossiping/M.1621132601.A.172.html,cleversun,AZ就比較爛阿，不能嘴？？,AZ, 05/16 11:08 ,160,1,1,1,"AZ,爛"
3316,/bbs/Gossiping/M.1621132601.A.172.html,bryan910015,嗯az很爛，所以直接確診比較好，媽的真屌,AZ, 05/16 11:11 ,162,1,1,1,"az很爛,媽的真屌"
3317,/bbs/Gossiping/M.1621132601.A.172.html,roy120120,AZ就廢啊,AZ, 05/16 11:51 ,188,1,1,2,"AZ,廢"
3318,/bbs/Gossiping/M.1621132395.A.8B8.html,brian040818,AZ哦，低能才打,AZ, 05/16 10:37 ,43,1,3,1,"AZ,低能才打"
3319,/bbs/Gossiping/M.1621132395.A.8B8.html,babyfaceax,他媽的給政府一年多買疫苗，買到現在還是AZ是在垃圾三小,AZ, 05/16 11:23 ,177,1,4,1,"他媽的,AZ,垃圾三小"
3320,/bbs/Gossiping/M.1621132395.A.8B8.html,noname78531,就是一堆賤畜把AZ洗成我ok你先打才會造成一堆醫護恐慌不打,AZ, 05/16 12:09 ,217,1,3,2,一堆賤畜
3321,/bbs/Gossiping/M.1621132395.A.8B8.html,catalase,花一年拿30萬劑AZ，鬼島人可憐啊,AZ, 05/16 12:30 ,235,1,2,2,鬼島
3322,/bbs/Gossiping/M.1621132395.A.8B8.html,milfguy,輝瑞勒？操你媽，去年搞到現在還沒有100萬劑要不要切腹,AZ, 05/16 12:32 ,238,1,4,2,操你媽
3323,/bbs/Gossiping/M.1621130942.A.FAE.html,Athchen,蔡母豬輝瑞莫德娜跳票怎麼不說?,AZ,2021/5/16 10:09,8,1,4,2,蔡母豬
3324,/bbs/Gossiping/M.1621130942.A.FAE.html,Athchen,照萊姆豬講的五月中早有500萬莫德娜現在那30萬AZ是三小,AZ,2021/5/16 10:10,17,1,4,2,AZ是三小
3325,/bbs/Gossiping/M.1621056035.A.996.html,radi035,台派老母豬昨天晚上才插隊打AZ你說呢?,AZ, 05/15 13:23 ,1,1,4,2,"台派老母豬,打AZ"
3326,/bbs/Gossiping/M.1621042707.A.F33.html,filet,失智不打AZ現在就不要靠北。第二劑的時程還cam不到現在才補打的插隊,AZ, 05/15 10:10 ,37,1,3,2,"失智不打AZ,靠北"
3327,/bbs/Gossiping/M.1621042707.A.F33.html,rockman73,好了啦買不到好貨就乖乖打爛的你各位就是世界次等公民懂?有沒有副作用是看個人你還以為人家打了你就沒事啊全世界az都插幾隻下去了,AZ, 05/15 10:25 ,39,1,3,2,"打爛的,次等公民"
3328,/bbs/Gossiping/M.1620969518.A.69B.html,powyo,AZ給低端人口先打,AZ,2021/5/14 13:19,1,1,3,2,"AZ,低端"
3329,/bbs/Gossiping/M.1620915961.A.398.html,radi035,AZ會有有持續供貨拉莫得那也會來但量很少拉韭菜別想了,AZ, 05/13 22:37 ,29,1,3,3,韭菜
3330,/bbs/Gossiping/M.1620858867.A.846.html,yauryo,刁民自以為自己很高貴，az配不上自己,AZ, 05/13 07:03 ,22,1,3,2,刁民
3331,/bbs/Gossiping/M.1620837596.A.F6D.html,Gavatzky,台美關係史上最好美國萊豬屁眼舔好舔滿結果買不到輝瑞,AZ, 05/13 01:00 ,32,1,5,2,屁眼舔好舔滿
3332,/bbs/Gossiping/M.1620837596.A.F6D.html,asyousaid,看來英國女王跟梅柯爾都是低端，只能打AZ,AZ, 05/13 01:29 ,47,1,5,2,"低端,打AZ"
3333,/bbs/Gossiping/M.1620807668.A.F5F.html,funkD,買不到其他家蟑螂也只能帶風向講科興了,AZ, 05/12 16:26 ,12,1,3,2,蟑螂
3334,/bbs/Gossiping/M.1620807398.A.EFB.html,macaron5566,AZ本來就是給不懂醫療專業的低端跟蟑螂打的垃圾,AZ, 05/12 16:17 ,1,1,3,1,"AZ,低端,蟑螂,垃圾"
3335,/bbs/Gossiping/M.1620807398.A.EFB.html,asyousaid,一樓到處造謠AZ疫苗不好，別有用心原來打AZ的英國女王跟德國總理是低端啊，學到了,AZ, 05/12 17:21 ,7,1,5,2,"造謠AZ,低端"
3336,/bbs/Gossiping/M.1620806892.A.344.html,funkD,反正蟑螂也只會繼續洗不爽可以去打科興,AZ, 05/12 16:16 ,47,1,3,2,"蟑螂,打科興"
3337,/bbs/Gossiping/M.1620722950.A.51C.html,songwaiwai,笑死一堆嫌AZ的智障以為自己有得挑,AZ, 05/15 02:24 ,50,1,3,2,一堆嫌AZ的智障
3338,/bbs/Gossiping/M.1620648274.A.07A.html,macaron5566,AZ只有蟑螂在打一般人不需要幫陳時中拼業績,AZ, 05/10 20:08 ,26,1,3,2,"AZ,蟑螂"
3339,/bbs/Gossiping/M.1620648274.A.07A.html,Leo4891,AZ再爛也比中國疫苗好真的沒啥不敢打的,AZ, 05/10 20:11 ,54,1,1,2,"AZ再爛,比中國疫苗好"
3340,/bbs/Gossiping/M.1620648274.A.07A.html,KZS,推如陳醫師所說AZ這種爛技術的疫苗可能會有血拴風險要台灣人打？,AZ, 05/10 20:13 ,69,1,1,1,"AZ,爛技術的疫苗"
3341,/bbs/Gossiping/M.1620648274.A.07A.html,chrisrs0215,總統可以說要打國產市長夫人就一定要打AZ？推文的邏輯跟智障議員有沒有分別？,AZ, 05/10 20:24 ,120,1,3,2,"打國產,智障議員"
3342,/bbs/Gossiping/M.1620648274.A.07A.html,tw3002,(蔡打az)不挺國光啦！（蔡打國光）ax不打叫人民打！幹這不叫刁民叫什麼？,AZ, 05/10 21:20 ,261,1,3,2,"幹,刁民"
3343,/bbs/Gossiping/M.1620648274.A.07A.html,waiyee,現在只剩柯韓粉不打AZ？AZ目前只打9萬..2300-9？817給點政府點面子好嗎..,AZ, 05/11 09:14 ,621,1,3,3,"柯韓粉,817"
3344,/bbs/Gossiping/M.1620648274.A.07A.html,shadowlots,菸党跟817先打AZ啊，我ok你先打啊，還是又要犧牲基層,AZ, 05/11 10:00 ,630,1,3,3,"菸党,817先打AZ"
3345,/bbs/Gossiping/M.1620645078.A.607.html,a3312393,垃圾AZ，，叫菜母豬先打一打啊，怕死喔,AZ, 05/11 01:50 ,269,1,4,2,"垃圾AZ,菜母豬,怕死"
3346,/bbs/Gossiping/M.1620631516.A.413.html,mysterydream,低端韭菜只能az,AZ, 05/10 15:31 ,13,1,3,2,"低端韭菜,az"
3347,/bbs/Gossiping/M.1620631516.A.413.html,reiborei,能選就輝瑞保護力高但會有爵卿罵你自以為優越還選疫苗,AZ, 05/10 15:41 ,21,1,3,3,爵卿
3348,/bbs/Gossiping/M.1620122644.A.660.html,andy199113,#1WZUzpO2(Gossiping)這篇說科興疫苗垃圾AZ好棒棒?,AZ, 05/04 18:11 ,23,1,1,1,科興疫苗垃圾AZ
3349,/bbs/Gossiping/M.1620122644.A.660.html,s370515,az垃圾，陳時鐘還不下台,AZ, 05/04 18:13 ,27,1,4,1,az垃圾
3350,/bbs/Gossiping/M.1620122644.A.660.html,gogobar,幹，早就說AZ是垃圾,AZ, 05/04 18:16 ,40,1,1,1,"幹,AZ是垃圾"
3351,/bbs/Gossiping/M.1620122644.A.660.html,SakuraHana,就說az很爛了⋯,AZ, 05/05 00:00 ,78,1,1,1,az很爛
3352,/bbs/Gossiping/M.1619506874.A.194.html,linceass,蟑螂自己都不敢打AZ了...,AZ, 04/27 15:19 ,11,1,3,2,"蟑螂,不敢打AZ"
3353,/bbs/Gossiping/M.1619506874.A.194.html,Stunts,幫台獨青年強制注射AZ,AZ, 04/27 18:45 ,15,1,3,3,"台獨青年,注射AZ"
3354,/bbs/Gossiping/M.1619410922.A.091.html,q2825842,跟中國垃圾疫苗比起來的確非常好。中國疫苗的效力低到智利接種40%後還處在疫情高峰期，副作用還不明英國之前疫情是全球排名前五，接種az到40%時已掉到全球四十名,AZ, 04/26 12:40 ,11,1,1,1,中國垃圾疫苗
3355,/bbs/Gossiping/M.1619410496.A.FE6.html,eric23658,要出國就AZ不出國就不打第一個垃圾直接丟掉,AZ, 04/26 12:37 ,21,1,1,1,垃圾
3356,/bbs/Gossiping/M.1619138937.A.E0B.html,kevin0508,好慘打科興腦袋都變了,AZ, 04/23 08:54 ,5,1,3,3,好慘打科興腦袋都變了
3357,/bbs/Gossiping/M.1618808279.A.0BA.html,hohohoha,都說了開放817報名AZ一千萬劑肯定不夠再來拿國產來補,AZ, 04/19 13:58 ,50,1,3,3,"817,國產"
3358,/bbs/Gossiping/M.1618808279.A.0BA.html,JackaLMeI,希望蟑螂快去把AZ打到缺貨以顯時鐘威武,AZ, 04/19 15:28 ,65,1,3,2,蟑螂
3359,/bbs/Gossiping/M.1618749757.A.D7B.html,boogieman,英國打AZ打到全國疫情壓下來準備要解除旅遊禁令了還在說人家垃圾疫苗?先說你自己吧,AZ, 04/18 20:48 ,21,1,1,1,垃圾疫苗
3360,/bbs/Gossiping/M.1618549743.A.9A5.html,lakeisland,az就沒人要的爛疫苗,AZ, 04/16 13:10 ,4,1,1,2,"az,沒人要的爛疫苗"
3361,/bbs/Gossiping/M.1618543849.A.746.html,gn1384181,覺青快去打AZ疫苗啊XDDD,AZ, 04/16 11:33 ,2,1,3,3,"覺青,打AZ"
3362,/bbs/Gossiping/M.1618542923.A.2A4.html,aigret,結果偉大的蠢B政府現在滿手要過期的az給國人打還要叫你自費呢,AZ, 04/16 11:16 ,4,1,4,1,蠢B政府
3363,/bbs/Gossiping/M.1618542923.A.2A4.html,JackTheRippe,我猜之後台灣會獲得一大堆快過期的AZ疫苗建議給817一人一口,AZ, 04/16 13:33 ,88,1,3,3,"AZ疫苗,給817"
3364,/bbs/Gossiping/M.1618305146.A.8BA.html,RW2010,我們這波AZ還是撿人家韓國不要的...人家韓國能退台灣趕快撿回來用噢?,AZ, 04/13 17:20 ,54,1,4,1,"AZ,撿,韓國不要的"
3365,/bbs/Gossiping/M.1618305146.A.8BA.html,frank00427,AZ就準備放到過期吧，都是你們這群不願打的鯛民的錯,AZ, 04/13 17:38 ,108,1,3,2,"AZ,鯛民"
